Time,"User full name","Affected user","Event context",Component,"Event name",Description,Origin,"IP address"
"28/05/20, 10:24","Admin User","Jan Novotný","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '55'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Jan Novotný","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '55' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Isabella Wilson","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '54'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Isabella Wilson","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '54' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Sophia Rodríguez","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '53'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Sophia Rodríguez","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '53' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","拓海 田中","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '52'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","拓海 田中","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '52' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Jayden Williams","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '51'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Jayden Williams","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '51' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Дарья Новикова","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '50'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Дарья Новикова","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '50' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Lukáš Dvořák","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '49'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Lukáš Dvořák","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '49' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","大翔 高橋","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '48'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","大翔 高橋","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '48' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","娜 趙","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '47'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","娜 趙","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '47' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Дарья Козлова","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '46'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Дарья Козлова","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '46' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","拓海 渡辺","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '45'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","拓海 渡辺","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '45' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","拓海 鈴木","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '44'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","拓海 鈴木","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '44' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Артем Попов","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '43'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Артем Попов","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '43' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Александр Соколов","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '42'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Александр Соколов","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '42' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","敏 黃","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '41'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","敏 黃","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '41' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Olivia Davis","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '40'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Olivia Davis","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '40' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","葵 中村","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '39'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","葵 中村","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '39' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","伟 张","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '38'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","伟 张","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '38' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Isabella García","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '37'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Isabella García","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '37' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Дарья Петрова","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '36'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Дарья Петрова","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '36' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","芳 张","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '35'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","芳 张","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '35' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","伟 王","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '34'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","伟 王","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '34' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Анастасия Новикова","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '33'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Анастасия Новикова","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '33' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Eliška Veselá","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '32'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Eliška Veselá","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '32' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Hanna Becker","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '31'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Hanna Becker","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '31' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Иван Соколов","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '30'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Иван Соколов","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '30' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Isabella Miller","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '29'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Isabella Miller","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '29' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","芳 张","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '28'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","芳 张","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '28' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Иван Смирнов","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '27'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Иван Смирнов","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '27' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Дарья Лебедева","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '26'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Дарья Лебедева","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '26' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Lukáš Svoboda","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '25'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Lukáš Svoboda","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '25' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","秀英 陈","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '24'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","秀英 陈","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '24' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","秀英 张","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '23'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","秀英 张","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '23' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Karolína Němcová","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '22'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Karolína Němcová","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '22' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","颯太 渡辺","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '21'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","颯太 渡辺","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '21' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Jayden Smith","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '20'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Jayden Smith","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '20' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Ava García","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '19'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Ava García","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '19' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Lena Weber","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '18'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Lena Weber","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '18' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Ava García","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '17'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Ava García","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '17' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","秀英 张","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '16'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","秀英 张","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '16' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Ethan Smith","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '15'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Ethan Smith","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '15' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","陽菜 斎藤","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '14'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","陽菜 斎藤","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '14' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Иван Смирнов","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '13'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Иван Смирнов","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '13' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Александр Соколов","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '12'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Александр Соколов","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '12' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Timm Müller","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '11'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Timm Müller","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '11' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Lena Wagner","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '10'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Lena Wagner","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '10' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Максим Соколов","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '9'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Максим Соколов","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '9' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","芳 陈","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '8'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","芳 陈","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '8' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Timm Schmidt","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '7'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Timm Schmidt","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '7' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Tereza Procházková","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '6'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Tereza Procházková","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '6' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Leon Schneider","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '5'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Leon Schneider","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '5' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Luca Schneider","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '4'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Luca Schneider","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '4' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Ava Wilson","Course: Accounting",System,"Role assigned","The user with id '2' assigned the role with id '5' to the user with id '3'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User","Ava Wilson","Course: Accounting",System,"User enrolled in course","The user with id '2' enrolled the user with id '3' using the enrolment method 'manual' in the course with id '2'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"File: Big file 1",System,"Course module created","The user with id '2' created the 'resource' activity with course module id '63'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"File: Big file 0",System,"Course module created","The user with id '2' created the 'resource' activity with course module id '62'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"File: Small files",System,"Course module created","The user with id '2' created the 'resource' activity with course module id '61'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 50",System,"Course module created","The user with id '2' created the 'page' activity with course module id '60'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 49",System,"Course module created","The user with id '2' created the 'page' activity with course module id '59'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 48",System,"Course module created","The user with id '2' created the 'page' activity with course module id '58'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 47",System,"Course module created","The user with id '2' created the 'page' activity with course module id '57'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 46",System,"Course module created","The user with id '2' created the 'page' activity with course module id '56'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 45",System,"Course module created","The user with id '2' created the 'page' activity with course module id '55'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 44",System,"Course module created","The user with id '2' created the 'page' activity with course module id '54'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 43",System,"Course module created","The user with id '2' created the 'page' activity with course module id '53'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 42",System,"Course module created","The user with id '2' created the 'page' activity with course module id '52'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 41",System,"Course module created","The user with id '2' created the 'page' activity with course module id '51'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 40",System,"Course module created","The user with id '2' created the 'page' activity with course module id '50'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 39",System,"Course module created","The user with id '2' created the 'page' activity with course module id '49'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 38",System,"Course module created","The user with id '2' created the 'page' activity with course module id '48'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 37",System,"Course module created","The user with id '2' created the 'page' activity with course module id '47'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 36",System,"Course module created","The user with id '2' created the 'page' activity with course module id '46'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 35",System,"Course module created","The user with id '2' created the 'page' activity with course module id '45'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 34",System,"Course module created","The user with id '2' created the 'page' activity with course module id '44'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 33",System,"Course module created","The user with id '2' created the 'page' activity with course module id '43'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 32",System,"Course module created","The user with id '2' created the 'page' activity with course module id '42'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 31",System,"Course module created","The user with id '2' created the 'page' activity with course module id '41'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 30",System,"Course module created","The user with id '2' created the 'page' activity with course module id '40'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 29",System,"Course module created","The user with id '2' created the 'page' activity with course module id '39'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 28",System,"Course module created","The user with id '2' created the 'page' activity with course module id '38'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 27",System,"Course module created","The user with id '2' created the 'page' activity with course module id '37'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 26",System,"Course module created","The user with id '2' created the 'page' activity with course module id '36'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 25",System,"Course module created","The user with id '2' created the 'page' activity with course module id '35'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 24",System,"Course module created","The user with id '2' created the 'page' activity with course module id '34'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 23",System,"Course module created","The user with id '2' created the 'page' activity with course module id '33'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 22",System,"Course module created","The user with id '2' created the 'page' activity with course module id '32'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 21",System,"Course module created","The user with id '2' created the 'page' activity with course module id '31'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 20",System,"Course module created","The user with id '2' created the 'page' activity with course module id '30'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 19",System,"Course module created","The user with id '2' created the 'page' activity with course module id '29'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 18",System,"Course module created","The user with id '2' created the 'page' activity with course module id '28'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 17",System,"Course module created","The user with id '2' created the 'page' activity with course module id '27'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 16",System,"Course module created","The user with id '2' created the 'page' activity with course module id '26'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 15",System,"Course module created","The user with id '2' created the 'page' activity with course module id '25'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 14",System,"Course module created","The user with id '2' created the 'page' activity with course module id '24'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 13",System,"Course module created","The user with id '2' created the 'page' activity with course module id '23'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 12",System,"Course module created","The user with id '2' created the 'page' activity with course module id '22'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 11",System,"Course module created","The user with id '2' created the 'page' activity with course module id '21'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 10",System,"Course module created","The user with id '2' created the 'page' activity with course module id '20'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 9",System,"Course module created","The user with id '2' created the 'page' activity with course module id '19'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 8",System,"Course module created","The user with id '2' created the 'page' activity with course module id '18'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 7",System,"Course module created","The user with id '2' created the 'page' activity with course module id '17'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 6",System,"Course module created","The user with id '2' created the 'page' activity with course module id '16'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 5",System,"Course module created","The user with id '2' created the 'page' activity with course module id '15'.",web,0:0:0:0:0:0:0:1
"28/05/20, 10:24","Admin User",-,"Page: Page 4",System,"Course module created","The user with id '2' created the 'page' activity with course module id '14'.",web,0:0:0:0:0:0:0:1
